entity_type,bundle_name,entity_id,field_name,weight,address,street,street2,city,province,zip,country,timezone,zoom,lat,lng,term_id
post,charity_bin_dir_ltg,23609,location_address,0,"1 Highlander Way, Manchester, NH 03103, USA",1 Highlander Way,,Manchester,New Hampshire,3103,US,,10,42.925932,-71.447602,0
post,charity_bin_dir_ltg,23610,location_address,0,"1086 Candia Rd, Manchester, NH 03109, USA",1086 Candia Road,,Manchester,New Hampshire,3109,US,,10,42.987655,-71.409132,0
post,charity_bin_dir_ltg,23611,location_address,0,"403 2nd St, Manchester, NH 03102, USA",,,,,,,,10,42.97794,-71.473543,0
post,charity_bin_dir_ltg,23612,location_address,0,"425 Lake Ave, Manchester, NH 03103, USA",425 Lake Avenue,,Manchester,New Hampshire,3103,US,,10,42.987053,-71.446616,0
post,charity_bin_dir_ltg,23613,location_address,0,"210 Eddy Rd, Manchester, NH 03102, USA",210 Eddy Road,,Manchester,New Hampshire,3102,US,,10,43.005105,-71.476583,0
post,charity_bin_dir_ltg,23614,location_address,0,"1536 Candia Rd, Manchester, NH 03109, USA",1536 Candia Road,,Manchester,New Hampshire,3109,US,,10,42.994777,-71.4036,0
post,charity_bin_dir_ltg,23615,location_address,0,"2281 Candia Rd, Manchester, NH 03109, USA",2281 Candia Road,,Manchester,New Hampshire,3109,US,,10,43.004222,-71.391673,0
post,charity_bin_dir_ltg,23616,location_address,0,"1104 Hanover St, Manchester, NH 03104, USA",1104 Hanover Street,,Manchester,New Hampshire,3104,US,,10,42.987608,-71.41748,0
post,charity_bin_dir_ltg,23617,location_address,0,"80 Wellington Ter Dr, Manchester, NH 03104, USA",80 Wellington Terrace Drive,,Manchester,New Hampshire,3104,US,,10,43.011418,-71.436022,0
post,charity_bin_dir_ltg,23618,location_address,0,"1107 Bodwell Rd, Manchester, NH 03109, USA",Bodwell Road,,Manchester,New Hampshire,3109,US,,10,42.951454,-71.397189,0
post,charity_bin_dir_ltg,23619,location_address,0,"1445 Bodwell Rd, Manchester, NH 03109, USA",Bodwell Road,,Manchester,New Hampshire,3109,US,,10,42.948259,-71.391576,0
post,charity_bin_dir_ltg,23620,location_address,0,"3727 Manchester Rd, Manchester, OH 44319, USA",Manchester Road,,,Ohio,44216,US,,10,40.937,-81.569287,0
post,charity_bin_dir_ltg,23621,location_address,0,"2605 Allison Ave, Manhattan, KS 66502, USA",2605 Allison Avenue,,Manhattan,Kansas,66502,US,,10,39.167122,-96.602841,0
post,charity_bin_dir_ltg,23622,location_address,0,"2301 Tuttle Creek Blvd, Manhattan, KS 66502, USA",2301 Tuttle Creek Boulevard,,Manhattan,Kansas,66502,US,,10,39.207504,-96.572671,0
post,charity_bin_dir_ltg,23623,location_address,0,"600 S 10th St, Manhattan, KS 66502, USA",600 South 10th Street,,Manhattan,Kansas,66502,US,,10,39.17392,-96.572716,0
post,charity_bin_dir_ltg,23624,location_address,0,"2704 Anderson Ave, Manhattan, KS 66502, USA",2704 Anderson Avenue,,Manhattan,Kansas,66502,US,,10,39.190354,-96.605797,0
post,charity_bin_dir_ltg,23625,location_address,0,"8350 US-24, Manhattan, KS 66502, USA",8350 US 24,,Manhattan,Kansas,66502,US,,10,39.209375,-96.564589,0
post,charity_bin_dir_ltg,23626,location_address,0,"1400 Claflin, Manhattan, KS 66502, USA",1400 Old Claflin Road,,Manhattan,Kansas,66506,US,,10,39.209375,-96.564589,0
post,charity_bin_dir_ltg,23627,location_address,0,"420 Tuttle Creek Blvd, Manhattan, KS 66502, USA",420 Tuttle Creek Boulevard,,Manhattan,Kansas,66502,US,,10,39.182757,-96.55764,0
post,charity_bin_dir_ltg,23628,location_address,0,"405 McCall Rd, Manhattan, KS 66502, USA",405 McCall Road,,Manhattan,Kansas,66502,US,,10,39.189982,-96.553936,0
post,charity_bin_dir_ltg,23629,location_address,0,"2304 Stagg Hill Rd, Manhattan, KS 66502, USA",2304 Stagg Hill Road,,Manhattan,Kansas,66502,US,,10,39.167983,-96.596145,0
post,charity_bin_dir_ltg,23631,location_address,0,"500 East St, Mansfield, MA 02048, USA",500 East Street,,,Massachusetts,2048,US,,10,42.033865,-71.195599,0
post,charity_bin_dir_ltg,23632,location_address,0,"792 West St, Mansfield, MA 02048, USA",792 West Street,,,Massachusetts,2048,US,,10,42.020938,-71.253009,0
post,charity_bin_dir_ltg,23633,location_address,0,"466 Storrs Rd, Mansfield Center, CT 06250, USA",,,,,,,,10,41.76013,-72.1949,0
post,charity_bin_dir_ltg,23634,location_address,0,"91 Meadowbrook Ln, Mansfield Center, CT 06250, USA",91 Meadowbrook Lane,,,,6250,US,,10,41.734449,-72.210077,0
post,charity_bin_dir_ltg,23635,location_address,0,"120 N Frontage Rd, Mansfield Center, CT 06250, USA",120 North Frontage Road,,,,6250,US,,10,41.731738,-72.211215,0
post,charity_bin_dir_ltg,23636,location_address,0,"232 Stafford Rd, Mansfield Center, CT 06250, USA",232 Stafford Road,,,,6250,US,,10,41.740693,-72.259688,0
post,charity_bin_dir_ltg,23637,location_address,0,"5890 Lee Rd S, Maple Heights, OH 44137, USA",5890 Lee Road South,,,Ohio,44137,US,,10,41.400094,-81.566229,0
post,charity_bin_dir_ltg,23638,location_address,0,"14502 Granger Road, Maple Heights, OH 44137, USA",14502 Granger Road,,,Ohio,44137,US,,10,41.404703,-81.557493,0
post,charity_bin_dir_ltg,23639,location_address,0,"16581 Broadway Avenue, Maple Heights, OH 44137, USA",16581 Broadway Avenue,,,Ohio,44137,US,,10,41.404703,-81.557493,0
post,charity_bin_dir_ltg,23640,location_address,0,"180 Frederick Ave, Maple Shade, NJ 08052, USA",180 Frederick Avenue,,,New Jersey,8052,US,,10,39.948116,-75.006729,0
post,charity_bin_dir_ltg,23641,location_address,0,"33 E Rudderow Ave, Maple Shade, NJ 08052, USA",33 East Rudderow Avenue,,,New Jersey,8052,US,,10,39.944004,-74.991825,0
post,charity_bin_dir_ltg,23642,location_address,0,"3305 W 2nd St, Marcus Hook, PA 19061, USA",,,,,,,,10,39.827089,-75.39598,0
post,charity_bin_dir_ltg,23643,location_address,0,"3 Avalon Dr, Marlborough, MA 01752, USA",Avalon Drive,,,Georgia,30274,US,,10,42.349307,-71.527191,0
post,charity_bin_dir_ltg,23644,location_address,0,"20 Applebriar Ln, Marlborough, MA 01752, USA",20 Applebriar Lane,,Marlborough,Massachusetts,,US,,10,42.336526,-71.598319,0
post,charity_bin_dir_ltg,23645,location_address,0,"72 Hosmer St, Marlborough, MA 01752, USA",72 Hosmer Street,,Marlborough,Massachusetts,1772,US,,10,42.35409,-71.533571,0
post,charity_bin_dir_ltg,23646,location_address,0,"890 Boston Post Rd E, Marlborough, MA 01752, USA",890 Boston Post Road East,,Marlborough,Massachusetts,1772,US,,10,42.351042,-71.493424,0
post,charity_bin_dir_ltg,23647,location_address,0,"135 Neil St, Marlborough, MA 01752, USA",135 Neil Street,,Marlborough,Massachusetts,1752,US,,10,42.340988,-71.546794,0
post,charity_bin_dir_ltg,23648,location_address,0,"219 Forest St, Marlborough, MA 01752, USA",219 Forest Street,,Marlborough,Massachusetts,1752,US,,10,42.333863,-71.57912,0
post,charity_bin_dir_ltg,23649,location_address,0,"29 Austen Way, Marlborough, MA 01752, USA",29 Austen Way,,Marlborough,Massachusetts,1752,US,,10,42.368258,-71.590452,0
post,charity_bin_dir_ltg,23650,location_address,0,"19 Royal Crest Dr, Marlborough, MA 01752, USA",19 Royal Crest Drive,,Marlborough,Massachusetts,1752,US,,10,42.354977,-71.536816,0
post,charity_bin_dir_ltg,23651,location_address,0,"65 Silver Leaf Way, Marlborough, MA 01752, USA",65 Silver Leaf Way,,Marlborough,Massachusetts,1752,US,,10,42.318021,-71.574675,0
post,charity_bin_dir_ltg,23652,location_address,0,"860 Boston Post Rd E, Marlborough, MA 01752, USA",860 Boston Post Road East,,Marlborough,Massachusetts,1752,US,,10,42.354817,-71.493445,0
post,charity_bin_dir_ltg,23653,location_address,0,"314 Main St, Marlborough, NH 03455, USA",314 Main Street,,,New Hampshire,3455,US,,10,42.906815,-72.195383,0
post,charity_bin_dir_ltg,23654,location_address,0,"95 Main St, Marlborough, NH 03455, USA",95 Main Street,,,New Hampshire,3455,US,,10,42.907263,-72.214167,0
post,charity_bin_dir_ltg,23655,location_address,0,"274 Mars Valencia, Mars, PA 16046, USA",,,,,,,,10,40.684941,-80.098098,0
post,charity_bin_dir_ltg,23656,location_address,0,"933 Sheraton Dr, Mars, PA 16046, USA",,,,,,,,10,40.67177,-80.09594,0
post,charity_bin_dir_ltg,23657,location_address,0,"2040 Ocean St, Marshfield, MA 02050, USA",2040 Ocean Street,,,Massachusetts,2050,US,,10,42.092672,-70.711835,0
post,charity_bin_dir_ltg,23658,location_address,0,"1932 Ocean St, Marshfield, MA 02050, USA",1932 Ocean Street,,,Massachusetts,2050,US,,10,42.092289,-70.707125,0
post,charity_bin_dir_ltg,23659,location_address,0,"1852 Ocean St, Marshfield, MA 02050, USA",1852 Ocean Street,,,Massachusetts,2050,US,,10,42.092508,-70.703356,0
post,charity_bin_dir_ltg,23660,location_address,0,"655 Main St, Marshfield, MA 02050, USA",655 Main Street,,,Massachusetts,2050,US,,10,42.112774,-70.732548,0
post,charity_bin_dir_ltg,23661,location_address,0,"5 Sea St, Marshfield, MA 02050, USA",5 Sea Street,,,Massachusetts,2047,US,,10,42.137018,-70.694548,0
post,charity_bin_dir_ltg,23662,location_address,0,"465 N Main St, Marysville, OH 43040, USA",Main Street,,,Ohio,43040,US,,10,40.241327,-83.366745,0
post,charity_bin_dir_ltg,23663,location_address,0,"1333 Tremont Ave SW, Massillon, OH 44647, USA",1333 Tremont Avenue Southwest,,,Ohio,44647,US,,10,40.789697,-81.539917,0
post,charity_bin_dir_ltg,23664,location_address,0,"211 Erie St S, Massillon, OH 44646, USA",211 Erie Street South,,,Ohio,44646,US,,10,40.794622,-81.52248,0
post,charity_bin_dir_ltg,23665,location_address,0,"804 Wales Rd NE, Massillon, OH 44646, USA",804 Wales Road Northeast,,,Ohio,44646,US,,10,40.804352,-81.50951,0
post,charity_bin_dir_ltg,23666,location_address,0,"1900 Erie Ave NW, Massillon, OH 44646, USA",1900 Erie Avenue Northwest,,,Ohio,44646,US,,10,40.819993,-81.525347,0
post,charity_bin_dir_ltg,23667,location_address,0,"3536 Lincoln Way E, Massillon, OH 44646, USA",Lincoln Way East,,,Ohio,44646,US,,10,40.794823,-81.466523,0
post,charity_bin_dir_ltg,23668,location_address,0,"904 Tremont Ave SW, Massillon, OH 44647, USA",904 Tremont Avenue Southwest,,,Ohio,44647,US,,10,40.791393,-81.534535,0
post,charity_bin_dir_ltg,23669,location_address,0,"3460 Lincoln Way E, Massillon, OH 44646, USA",Lincoln Way East,,,Ohio,44646,US,,10,40.794955,-81.468227,0
post,charity_bin_dir_ltg,23670,location_address,0,"3206 Lincoln Way NW, Massillon, OH 44647, USA",Lincoln Way Northwest,,,Ohio,44647,US,,10,40.796124,-81.571153,0
post,charity_bin_dir_ltg,23671,location_address,0,"2012 Lincoln Way NW, Massillon, OH 44647, USA",2012 Lincoln Way Northwest,,,Ohio,44647,US,,10,40.795082,-81.54776,0
post,charity_bin_dir_ltg,23672,location_address,0,"2344 Lincoln Way E, Massillon, OH 44646, USA",2344 Lincoln Way East,,,Ohio,44646,US,,10,40.7983,-81.49027,0
post,charity_bin_dir_ltg,23673,location_address,0,"701 Conant St, Maumee, OH 43537, USA",701 Conant Street,,,Ohio,43537,US,,10,41.565426,-83.655623,0
post,charity_bin_dir_ltg,23674,location_address,0,"1546 Dartford Rd, Maumee, OH 43537, USA",,,,,,,,10,41.611818,-83.686674,0
post,charity_bin_dir_ltg,23675,location_address,0,"1628 Henthorne Dr, Maumee, OH 43537, USA",,,,,,,,10,41.611469,-83.687346,0
post,charity_bin_dir_ltg,23676,location_address,0,"5171 Mayfield Rd, Mayfield, OH 44124, USA",Mayfield Road,,,Ohio,44040,US,,10,41.496597,-81.467584,0
post,charity_bin_dir_ltg,23678,location_address,0,"180 Main St, Maynard, MA 01754, USA",180 Main Street,,,Massachusetts,1754,US,,10,42.429869,-71.462113,0
post,charity_bin_dir_ltg,23679,location_address,0,"3 Tiger Dr, Maynard, MA 01754, USA",3 Tiger Drive,,,Massachusetts,1754,US,,10,42.422071,-71.456812,0
post,charity_bin_dir_ltg,23680,location_address,0,"1 Tiger Dr, Maynard, MA 01754, USA",1 Tiger Drive,,,Massachusetts,1754,US,,10,42.421304,-71.452716,0
post,charity_bin_dir_ltg,23681,location_address,0,"49 River St, Maynard, MA 01754, USA",49 River Street,,,Massachusetts,1754,US,,10,42.432197,-71.451507,0
post,charity_bin_dir_ltg,23682,location_address,0,"316 S Park Dr, Mc Comb, OH 45858, USA",,,,,,,,10,41.103634,-83.784454,0
post,charity_bin_dir_ltg,23684,location_address,0,"137 Clever Rd, Mc Kees Rocks, PA 15136, USA",,,,,,,,10,40.467515,-80.114981,0
post,charity_bin_dir_ltg,23685,location_address,0,"2 Heckel Rd, Mc Kees Rocks, PA 15136, USA",,,,,,,,10,40.474373,-80.094929,0
post,charity_bin_dir_ltg,23686,location_address,0,"6186 Steubenville Pike, Mc Kees Rocks, PA 15136, USA",,,,,,,,10,40.444992,-80.149734,0
post,charity_bin_dir_ltg,23687,location_address,0,"2 Beaver Grade Rd, Mc Kees Rocks, PA 15136, USA",,,,,,,,10,40.452584,-80.133133,0
post,charity_bin_dir_ltg,23688,location_address,0,"480 Shingiss St, Mc Kees Rocks, PA 15136, USA",480 Shingiss Street,,,Pennsylvania,15136,US,,10,40.475795,-80.055517,0
post,charity_bin_dir_ltg,23689,location_address,0,"24 Furnace Street Ext, Mc Kees Rocks, PA 15136, USA",,,,,,,,10,40.463795,-80.063856,0
post,charity_bin_dir_ltg,23690,location_address,0,"1789 Pine Hollow Rd, Mc Kees Rocks, PA 15136, USA",Pine Hollow Road,,,Pennsylvania,15136,US,,10,40.477306,-80.102613,0
post,charity_bin_dir_ltg,23691,location_address,0,"929 Union Ave, Mc Keesport, PA 15132, USA",,,,,,,,10,40.339767,-79.842783,0
post,charity_bin_dir_ltg,23692,location_address,0,"624 Lysle Blvd, Mc Keesport, PA 15132, USA",,,,,,,,10,40.339767,-79.842783,0
post,charity_bin_dir_ltg,23693,location_address,0,"1225 Chartiers Ave Exd, McKees Rocks, PA 15136, USA",,,,,,,,10,40.467906,-80.083718,0
post,charity_bin_dir_ltg,23694,location_address,0,"1800 McKees, McKees Rocks, PA 15136, USA",1800 McKees Rocks Road,,,Pennsylvania,15136,US,,10,40.465624,-80.065611,0
post,charity_bin_dir_ltg,23695,location_address,0,"150 Shingliss St, McKees Rocks, PA 15136, USA",,,,,,,,10,40.465624,-80.065611,0
post,charity_bin_dir_ltg,23696,location_address,0,"2244 Lincoln Way, McKeesport, PA 15131, USA",Lincoln Way,,,Pennsylvania,15131,US,,10,40.338789,-79.796072,0
post,charity_bin_dir_ltg,23697,location_address,0,"1529 Washington Blvd, McKeesport, PA 15133, USA",,,,,,,,10,40.33462,-79.880635,0
post,charity_bin_dir_ltg,23698,location_address,0,"1020 Walnut St, McKeesport, PA 15132, USA",1020 Walnut Street,,,Pennsylvania,15132,US,,10,40.345511,-79.86391,0
post,charity_bin_dir_ltg,23699,location_address,0,"4775 McKnight, McKnight, PA 15237, USA",Old McKnight Road,,,Pennsylvania,15237,US,,10,40.555068,-80.036445,0
post,charity_bin_dir_ltg,23700,location_address,0,"4860 McKnight, McKnight, PA 15237, USA",Old McKnight Road,,,Pennsylvania,15237,US,,10,40.555068,-80.036445,0
post,charity_bin_dir_ltg,23701,location_address,0,"4616 McKnight, McKnight, PA 15237, USA",4616 McKnight Road,,Pittsburgh,Pennsylvania,15237,US,,10,40.555068,-80.036445,0
post,charity_bin_dir_ltg,23702,location_address,0,"120 East Mc, McMurray, PA 15317, USA",,,,,,,,10,40.277848,-80.083943,0
post,charity_bin_dir_ltg,23703,location_address,0,"106 Adams St, Medfield, MA 02052, USA",106 Adams Street,,,Massachusetts,2052,US,,10,42.196838,-71.323881,0
post,charity_bin_dir_ltg,23704,location_address,0,"105 N Meadows Rd, Medfield, MA 02052, USA",105 North Meadows Road,,,Massachusetts,2052,US,,10,42.193212,-71.324852,0
post,charity_bin_dir_ltg,23705,location_address,0,"638 High St, Medford, MA 02155, USA",638 High Street,,Medford,Massachusetts,2474,US,,10,42.420323,-71.141761,0
post,charity_bin_dir_ltg,23706,location_address,0,"206 S New Middletown Rd, Media, PA 19063, USA",,,,,,,,10,39.903677,-75.414763,0
post,charity_bin_dir_ltg,23707,location_address,0,"402 W Baltimore Park, Media, PA 19063, USA",,,,,,,,10,39.9175,-75.395471,0
post,charity_bin_dir_ltg,23708,location_address,0,"3663 Pearl Rd, Medina, OH 44256, USA",3663 Pearl Road,,,Ohio,44256,US,,10,41.175102,-81.857969,0
post,charity_bin_dir_ltg,23709,location_address,0,"3683 Pearl Rd, Medina, OH 44256, USA",3683 Pearl Road,,,Ohio,44256,US,,10,41.174306,-81.858422,0
post,charity_bin_dir_ltg,23710,location_address,0,"5070 Dunsha Rd, Medina, OH 44256, USA",5070 Dunsha Road,,,Ohio,44256,US,,10,41.137403,-81.705628,0
post,charity_bin_dir_ltg,23711,location_address,0,"4029 Pearl Rd, Medina, OH 44256, USA",4029 Pearl Road,,Medina,Ohio,44256,US,,10,41.163795,-81.861981,0
post,charity_bin_dir_ltg,23712,location_address,0,"342 E Smith Rd, Medina, OH 44256, USA",342 East Smith Road,,Medina,Ohio,44256,US,,10,41.136156,-81.858488,0
post,charity_bin_dir_ltg,23713,location_address,0,"2427 Pearl Rd, Medina, OH 44256, USA",2427 Pearl Road,,,Ohio,44256,US,,10,41.20921,-81.841484,0
post,charity_bin_dir_ltg,23714,location_address,0,"6614 Norwalk Rd, Medina, OH 44256, USA",6614 Norwalk Road,,,Ohio,44256,US,,10,41.167148,-81.925459,0
post,charity_bin_dir_ltg,23715,location_address,0,"71 Main St, Medway, MA 02053, USA",71 Main Street,,,Massachusetts,2053,US,,10,42.151995,-71.407788,0
post,charity_bin_dir_ltg,23716,location_address,0,"128 Milford St, Medway, MA 02053, USA",128 Milford Street,,,Massachusetts,1574,US,,10,42.146556,-71.473884,0
post,charity_bin_dir_ltg,23717,location_address,0,"107 Main St, Medway, MA 02053, USA",107 Main Street,,,Massachusetts,2053,US,,10,42.150294,-71.414433,0
post,charity_bin_dir_ltg,23718,location_address,0,"889 Main St, Melrose, MA 02176, USA",889 Main Street,,Melrose,Massachusetts,2176,US,,10,42.464975,-71.061387,0
post,charity_bin_dir_ltg,23719,location_address,0,"5 Hastings St, Mendon, MA 01756, USA",5 Hastings Street,,,Massachusetts,1756,US,,10,42.107444,-71.55555,0
post,charity_bin_dir_ltg,23720,location_address,0,"1 Milford St, Mendon, MA 01756, USA",1 Milford Street,,,Massachusetts,1756,US,,10,42.107897,-71.553071,0
post,charity_bin_dir_ltg,23721,location_address,0,"28 Hastings St, Mendon, MA 01756, USA",28 Hastings Street,,,Massachusetts,1756,US,,10,42.103552,-71.556973,0
post,charity_bin_dir_ltg,23722,location_address,0,"1 Cape Rd, Mendon, MA 01756, USA",1 Cape Road,,,Massachusetts,1574,US,,10,42.100352,-71.546961,0
post,charity_bin_dir_ltg,23723,location_address,0,"75 Cape Rd, Mendon, MA 01756, USA",75 Cape Road,,,Massachusetts,1574,US,,10,42.089136,-71.499176,0
post,charity_bin_dir_ltg,23724,location_address,0,"30 Cape Rd, Mendon, MA 01756, USA",30A Cape Road,,,Massachusetts,1574,US,,10,42.098387,-71.4995,0
post,charity_bin_dir_ltg,23725,location_address,0,"7237 Industrial Park Blvd, Mentor, OH 44060, USA",7237 Industrial Park Boulevard,,,Ohio,44060,US,,10,41.659199,-81.382651,0
post,charity_bin_dir_ltg,23726,location_address,0,"8250 Garfield Rd, Mentor, OH 44060, USA",8250 Garfield Road,,,Ohio,44060,US,,10,41.646251,-81.353528,0
post,charity_bin_dir_ltg,23727,location_address,0,"642 Mentor Avenue, Mentor, OH 44061, USA",Mentor Avenue,,,Ohio,44094,US,,10,41.910676,-81.249027,0
post,charity_bin_dir_ltg,23728,location_address,0,"333 Singer Ave, Mentor, OH 44060, USA",,,,,,,,10,41.679291,-81.328779,0
post,charity_bin_dir_ltg,23730,location_address,0,"7413 Center St, Mentor, OH 44060, USA",7413 Center Street,,,Ohio,44060,US,,10,41.668867,-81.339728,0
post,charity_bin_dir_ltg,23731,location_address,0,"182 Colony St, Meriden, CT 06451, USA",182 Colony Street,,Meriden,Connecticut,6451,US,,10,41.555566,-72.796146,0
post,charity_bin_dir_ltg,23735,location_address,0,"6 E Main St, Merrimac, MA 01860, USA",4;6 East Main Street,,,Massachusetts,1860,US,,10,42.834356,-71.001718,0
post,charity_bin_dir_ltg,23736,location_address,0,"32 Broad St, Merrimac, MA 01860, USA",32 Broad Street,,,Massachusetts,1860,US,,10,42.832617,-71.000748,0
post,charity_bin_dir_ltg,23737,location_address,0,"71 E Main St, Merrimac, MA 01860, USA",69;71 East Main Street,,,Massachusetts,1860,US,,10,42.83544,-70.993907,0
post,charity_bin_dir_ltg,23738,location_address,0,"605 Daniel Webster Dr, Merrimack, NH 03054, USA",Daniel Webster Drive,,,New Hampshire,3054,US,,10,42.883503,-71.475911,0
post,charity_bin_dir_ltg,23739,location_address,0,"392 Daniel Webster Hwy, Merrimack, NH 03054, USA",392 Daniel Webster Highway,,,New Hampshire,3054,US,,10,42.853886,-71.491655,0
post,charity_bin_dir_ltg,23740,location_address,0,"1 Peachtree Ln, Merrimack, NH 03054, USA",,,,,,,,10,42.839213,-71.497954,0
post,charity_bin_dir_ltg,23741,location_address,0,"6 Henry Clay Dr, Merrimack, NH 03054, USA",6 Henry Clay Drive,,,New Hampshire,3054,US,,10,42.805081,-71.482811,0
post,charity_bin_dir_ltg,23742,location_address,0,"161 Pelham St, Methuen, MA 01844, USA",161 Pelham Street,,Methuen,Massachusetts,1844,US,,10,42.728808,-71.206659,0
post,charity_bin_dir_ltg,23743,location_address,0,"176 Pelham St, Methuen, MA 01844, USA",176 Pelham Street,,Methuen,Massachusetts,1844,US,,10,42.728819,-71.209195,0
post,charity_bin_dir_ltg,23744,location_address,0,"76 Union St, Methuen, MA 01844, USA",76 Union Street,,Methuen,Massachusetts,1841,US,,10,42.724009,-71.1883,0
post,charity_bin_dir_ltg,23745,location_address,0,"56 Union St, Methuen, MA 01844, USA",56 Union Street,,Methuen,Massachusetts,1841,US,,10,42.723464,-71.187325,0
post,charity_bin_dir_ltg,23746,location_address,0,"250 Howe St, Methuen, MA 01844, USA",250 Howe Street,,Methuen,Massachusetts,1844,US,,10,42.759342,-71.17081,0
post,charity_bin_dir_ltg,23747,location_address,0,"163 Swan St, Methuen, MA 01844, USA",163 Swan Street,,Methuen,Massachusetts,1841,US,,10,42.725533,-71.151186,0
post,charity_bin_dir_ltg,23748,location_address,0,"1271 Yellow Springs, Miamisburg, OH 45342, USA",,,,,,,,10,39.641658,-84.27464,0
post,charity_bin_dir_ltg,23749,location_address,0,"318 A St, Middlesex, NJ 08846, USA",318 A Street,,,New Jersey,8846,US,,10,40.564221,-74.518754,0
post,charity_bin_dir_ltg,23750,location_address,0,"170 N Main St, Middleton, MA 01949, USA",170 North Main Street,,,Massachusetts,1949,US,,10,42.605349,-71.031607,0
post,charity_bin_dir_ltg,23751,location_address,0,"229 Maple St, Middleton, MA 01949, USA",229 Maple Street,,,Massachusetts,1937,US,,10,42.595849,-70.992493,0
post,charity_bin_dir_ltg,23752,location_address,0,"264 S Main St, Middleton, MA 01949, USA",264 South Main Street,,,Massachusetts,1949,US,,10,42.576243,-70.994716,0
post,charity_bin_dir_ltg,23753,location_address,0,"149 S Main St, Middleton, MA 01949, USA",147;149 South Main Street,,,Massachusetts,1949,US,,10,42.583066,-71.007284,0
post,charity_bin_dir_ltg,23754,location_address,0,"11 Natsue Way, Middleton, MA 01949, USA",11 Natsue Way,,,Massachusetts,1949,US,,10,42.566529,-71.005593,0
post,charity_bin_dir_ltg,23755,location_address,0,"4 Lookout Ln, Middleton, MA 01949, USA",4 Lookout Lane,,,Massachusetts,1949,US,,10,42.61703,-71.044902,0
post,charity_bin_dir_ltg,23756,location_address,0,"134 Main St Ext, Middletown, CT 06457, USA",,,,,,,,10,41.552711,-72.643824,0
post,charity_bin_dir_ltg,23757,location_address,0,"988 Washington St, Middletown, CT 06457, USA",988 Washington Street,,Middletown,Connecticut,6457,US,,10,41.554132,-72.685771,0
post,charity_bin_dir_ltg,23758,location_address,0,"541 Washington St, Middletown, CT 06457, USA",541 Washington Street,,Middletown,Connecticut,6457,US,,10,41.555283,-72.669846,0
post,charity_bin_dir_ltg,23759,location_address,0,"4535 Roosevelt Blvd, Middletown, OH 45044, USA",4535 Roosevelt Boulevard,,Middletown,Ohio,45044,US,,10,39.500733,-84.349933,0
post,charity_bin_dir_ltg,23760,location_address,0,"1807 Germantown Rd, Middletown, OH 45042, USA",1807 Germantown Road,,Middletown,Ohio,45042,US,,10,39.532848,-84.383434,0
post,charity_bin_dir_ltg,23761,location_address,0,"2940 Towne Blvd, Middletown, OH 45044, USA",2940 Towne Boulevard,,Middletown,Ohio,45044,US,,10,39.482346,-84.410917,0
post,charity_bin_dir_ltg,23762,location_address,0,"2105 S Verity Pkwy, Middletown, OH 45044, USA",South Verity Parkway,,Middletown,Ohio,45044,US,,10,39.493451,-84.411514,0
post,charity_bin_dir_ltg,23763,location_address,0,"259 Milan Ave, Milan, OH 44846, USA",,,,,,,,10,41.320775,-82.610479,0
post,charity_bin_dir_ltg,23764,location_address,0,"11001 SR-250, Milan, OH 44846, USA",US 250;SR 13,,,Ohio,44846,US,,10,41.320775,-82.610479,0
post,charity_bin_dir_ltg,23765,location_address,0,"47 Sumner St, Milford, MA 01757, USA",47 Sumner Street,,Milford,Massachusetts,1757,US,,10,42.148275,-71.516692,0
post,charity_bin_dir_ltg,23766,location_address,0,"235 E Main St, Milford, MA 01757, USA",235 East Main Street,,Milford,Massachusetts,1757,US,,10,42.152136,-71.490841,0
post,charity_bin_dir_ltg,23767,location_address,0,"12 Walnut St, Milford, MA 01757, USA",12 Walnut Street,,Milford,Massachusetts,1757,US,,10,42.144015,-71.520488,0
post,charity_bin_dir_ltg,23768,location_address,0,"1 Shadowbrook Ln, Milford, MA 01757, USA",Shadowbrook Lane,,Milford,Massachusetts,1757,US,,10,42.163791,-71.522455,0
post,charity_bin_dir_ltg,23769,location_address,0,"85 Cedar St, Milford, MA 01757, USA",85 Cedar Street,,Milford,Massachusetts,1757,US,,10,42.159061,-71.507114,0
post,charity_bin_dir_ltg,23770,location_address,0,"244 Elm St, Milford, NH 03055, USA",Elm Street,,,New Hampshire,3055,US,,10,42.838959,-71.671537,0
post,charity_bin_dir_ltg,23771,location_address,0,"112 Elm St, Milford, NH 03055, USA",112 Elm Street,,,New Hampshire,3055,US,,10,42.836028,-71.661051,0
post,charity_bin_dir_ltg,23772,location_address,0,"589 Elm St, Milford, NH 03055, USA",589 Elm Street,,,New Hampshire,3055,US,,10,42.843512,-71.699689,0
post,charity_bin_dir_ltg,23773,location_address,0,"212 South St, Milford, NH 03055, USA",212 South Street,,,New Hampshire,3055,US,,10,42.829838,-71.648259,0
post,charity_bin_dir_ltg,23774,location_address,0,"489 Elm St, Milford, NH 03055, USA",Elm Street,,,New Hampshire,3055,US,,10,42.841008,-71.690098,0
post,charity_bin_dir_ltg,23775,location_address,0,"76 N River Rd, Milford, NH 03055, USA",76 North River Road,,,New Hampshire,3055,US,,10,42.842729,-71.663762,0
post,charity_bin_dir_ltg,23776,location_address,0,"238 Main St, Millburn, NJ 07041, USA",238 Main Street,,,New Jersey,7041,US,,10,40.717287,-74.307854,0
